stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode
shape,recoverable_i1_single_shape,10,13,0.6937517,0.014496328826276073,((theta_cos_scaled + -1.9003185) * ((0.39010203 - theta_cos_scaled) - square(rho_within_case_z_scaled))) * -0.14201234,(theta_cos_scaled - 1.9003185)*(-rho_within_case_z_scaled**2 - theta_cos_scaled + 0.39010203)*(-0.14201234),-0.156664937303873*(15.4180386938948*theta_cos - 16.126018886464)*(-15.4180386938948*theta_cos - 0.786512529171612*(rho_within_case_z + 0.260189976115635)**2 + 14.615802416464) + 0.285739561816426,"[""rho_within_case_z_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('theta_cos_scaled')), CONST), Add(Mul(CONST, Pow(Symbol('rho_within_case_z_scaled'), Integer(2))), Mul(CONST, Symbol('theta_cos_scaled')), CONST))","{""features"": [""rho_within_case_z_scaled"", ""theta_cos_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow""]}",13,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,11,14,0.65356857,0.0596666606338407,square(theta_cos_scaled * 0.68717235) + (abs(rho_within_case_z_scaled * theta_cos_within_case_z_scaled) * -0.7670775),0.472205838604522*theta_cos_scaled**2 + Abs(rho_within_case_z_scaled*theta_cos_within_case_z_scaled)*(-0.7670775),123.832699608719*(theta_cos - 0.922666019258146)**2 - 0.846223282038108*Abs((0.886855416159597*rho_within_case_z + 0.230750889548587)*(0.772119121393891*theta_cos_within_case_z + 0.144351055481484)) + 0.285739561816426,"[""rho_within_case_z_scaled"", ""theta_cos_scaled"", ""theta_cos_within_case_z_scaled""]","Mul(Integer(-1), CONST, Add(Mul(Integer(-1), CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(CONST, Abs(Mul(Symbol('rho_within_case_z_scaled'), Symbol('theta_cos_within_case_z_scaled'))))))","{""features"": [""rho_within_case_z_scaled"", ""theta_cos_scaled"", ""theta_cos_within_case_z_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul"", ""Pow""]}",13,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,12,16,0.5965109,0.045674970121273806,((theta_cos_scaled * (theta_sin_scaled * -0.54230505)) - rho_scaled) * ((abs(rho_scaled) + -1.5157052) * -0.5709048),(-rho_scaled + theta_cos_scaled*theta_sin_scaled*(-0.54230505))*(Abs(rho_scaled) - 1.5157052)*(-0.5709048),-0.629809808770704*(Abs(0.0509611749551904*rho - 9.32241465638866) - 1.5157052)*(-0.0509611749551904*rho - 0.54230505*(15.4180386938948*theta_cos - 14.225700386464)*(6.30045063652412*theta_sin - 2.1760652501445) + 9.32241465638866) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_scaled"", ""theta_sin_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled')), Mul(CONST, Symbol('theta_cos_scaled'), Symbol('theta_sin_scaled'))), Add(Mul(CONST, Abs(Symbol('rho_scaled'))), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled"", ""theta_sin_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",13,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,13,18,0.5817236,0.01255104689851338,(((((theta_cos_scaled * theta_sin_scaled) * -0.72789794) - rho_scaled) * (abs(rho_scaled) + -1.5515759)) + 0.3043583) * -0.49794212,((-rho_scaled + theta_cos_scaled*theta_sin_scaled*(-0.72789794))*(Abs(rho_scaled) - 1.5515759) + 0.3043583)*(-0.49794212),-0.549318960667486*(Abs(0.0509611749551904*rho - 9.32241465638866) - 1.5515759)*(-0.0509611749551904*rho - 0.72789794*(15.4180386938948*theta_cos - 14.225700386464)*(6.30045063652412*theta_sin - 2.1760652501445) + 9.32241465638866) + 0.118549776789903,"[""rho_scaled"", ""theta_cos_scaled"", ""theta_sin_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled'), Abs(Symbol('rho_scaled'))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(CONST, Symbol('theta_cos_scaled'), Symbol('theta_sin_scaled'), Abs(Symbol('rho_scaled'))), Mul(Integer(-1), CONST, Symbol('theta_cos_scaled'), Symbol('theta_sin_scaled')), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled"", ""theta_sin_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",13,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,14,21,0.5611421,0.01200708323457117,((abs(theta_cos_scaled) * -0.38593993) - ((rho_scaled * rho_scaled) * -0.44122168)) * (abs(rho_scaled + 0.7404361) + -2.4153783),(-(-0.44122168)*rho_scaled*rho_scaled + Abs(theta_cos_scaled)*(-0.38593993))*(Abs(rho_scaled + 0.7404361) - 2.4153783),1.10317833861391*(38.3454356620746*(0.00546652094264727*rho - 1)**2 - 0.38593993*Abs(15.4180386938948*theta_cos - 14.225700386464))*(Abs(0.0509611749551904*rho - 8.58197855638866) - 2.4153783) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(Integer(-1), CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(CONST, Abs(Symbol('theta_cos_scaled')))), Add(Mul(CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",13,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,15,22,0.55285203,0.014883782267228618,(abs(rho_scaled + 0.75682306) + -2.446154) * ((((1.3968052 - theta_cos_scaled) * 0.29733866) - (rho_scaled * (rho_scaled + 0.6561748))) * -0.5693967),(Abs(rho_scaled + 0.75682306) - 2.446154)*(-rho_scaled*(rho_scaled + 0.6561748) + (1.3968052 - theta_cos_scaled)*0.29733866)*(-0.5693967),-0.62814610551824*(Abs(0.0509611749551904*rho - 8.56559159638866) - 2.446154)*(-4.58437896507082*theta_cos - (0.0509611749551904*rho - 9.32241465638866)*(0.0509611749551904*rho - 8.66623985638866) + 4.64517487692171) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST), Add(Mul(CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(CONST, Symbol('rho_scaled')), Mul(CONST, Symbol('theta_cos_scaled')), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",13,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,16,23,0.51135546,0.07802542405064901,((abs(theta_cos_scaled) * -0.33720678) - ((rho_scaled + 0.55312616) * (rho_scaled * -0.60745907))) * (abs(rho_scaled + 0.70872515) + -2.4089437),(-(-0.60745907)*rho_scaled*(rho_scaled + 0.55312616) + Abs(theta_cos_scaled)*(-0.33720678))*(Abs(rho_scaled + 0.70872515) - 2.4089437),1.10317833861391*(0.60745907*(0.0509611749551904*rho - 9.32241465638866)*(0.0509611749551904*rho - 8.76928849638866) - 0.33720678*Abs(15.4180386938948*theta_cos - 14.225700386464))*(Abs(0.0509611749551904*rho - 8.61368950638866) - 2.4089437) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST), Add(Mul(Integer(-1), CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(CONST, Abs(Symbol('theta_cos_scaled')))))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",13,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,17,25,0.510062,0.0012663389280652396,(((abs(theta_cos_scaled) * -0.36819604) - (((rho_scaled + 0.5297703) * rho_scaled) * -0.59498614)) * (abs(rho_scaled + 0.71414894) + -2.381751)) - 0.06703055,(-(-0.59498614)*rho_scaled*(rho_scaled + 0.5297703) + Abs(theta_cos_scaled)*(-0.36819604))*(Abs(rho_scaled + 0.71414894) - 2.381751) - 1*0.06703055,1.10317833861391*(0.59498614*(0.0509611749551904*rho - 9.32241465638866)*(0.0509611749551904*rho - 8.79264435638866) - 0.36819604*Abs(15.4180386938948*theta_cos - 14.225700386464))*(Abs(0.0509611749551904*rho - 8.60826571638866) - 2.381751) + 0.21179291103105,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(Integer(-1), CONST, Pow(Symbol('rho_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('rho_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_scaled')), Mul(CONST, Abs(Symbol('theta_cos_scaled')), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Abs(Symbol('theta_cos_scaled'))), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",13,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,18,26,0.50357753,0.012794604527245117,((((0.753177 - rho_scaled) + square(theta_cos_scaled * 0.666713)) * ((abs(rho_scaled + 0.83936626) + -2.0936186) * (rho_within_case_z_scaled + 1.3721688))) * -0.4619026) - 0.52625155,(-rho_scaled + 0.444506224369*theta_cos_scaled**2 + 0.753177)*(Abs(rho_scaled + 0.83936626) - 2.0936186)*(rho_within_case_z_scaled + 1.3721688)*(-0.4619026) - 1*0.52625155,-0.509560942869443*(0.886855416159597*rho_within_case_z + 1.60291968954859)*(Abs(0.0509611749551904*rho - 8.48304839638866) - 2.0936186)*(-0.0509611749551904*rho + 105.666204812067*(theta_cos - 0.922666019258146)**2 + 10.0755916563887) - 0.294809748805566,"[""rho_scaled"", ""rho_within_case_z_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled'), Symbol('rho_within_case_z_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Symbol('rho_scaled'), Symbol('rho_within_case_z_scaled')), Mul(CONST, Symbol('rho_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(Integer(-1), CONST, Symbol('rho_within_case_z_scaled'), Pow(Symbol('theta_cos_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_within_case_z_scaled'), Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('rho_within_case_z_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_within_case_z_scaled')), Mul(Integer(-1), CONST, Pow(Symbol('theta_cos_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(Integer(-1), CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST))","{""features"": [""rho_scaled"", ""rho_within_case_z_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul"", ""Pow""]}",13,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,19,28,0.49809313,0.0054753074283757875,(((((rho_within_case_z_scaled + 1.81837) * -0.3839766) * (abs(rho_scaled + 0.65890825) + -1.959724)) - 0.20878386) * ((0.84546155 - rho_scaled) + square(theta_cos_scaled * 0.6773623))) - 0.5120345,((rho_within_case_z_scaled + 1.81837)*(-0.3839766)*(Abs(rho_scaled + 0.65890825) - 1.959724) - 1*0.20878386)*(-rho_scaled + 0.45881968546129*theta_cos_scaled**2 + 0.84546155) - 1*0.5120345,1.10317833861391*(-0.3839766*(0.886855416159597*rho_within_case_z + 2.04912088954859)*(Abs(0.0509611749551904*rho - 8.66350640638866) - 1.959724) - 0.20878386)*(-0.0509611749551904*rho + 109.068742343447*(theta_cos - 0.922666019258146)**2 + 10.1678762063887) - 0.279125807206576,"[""rho_scaled"", ""rho_within_case_z_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled'), Symbol('rho_within_case_z_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Symbol('rho_scaled'), Symbol('rho_within_case_z_scaled')), Mul(CONST, Symbol('rho_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(Integer(-1), CONST, Symbol('rho_within_case_z_scaled'), Pow(Symbol('theta_cos_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_within_case_z_scaled'), Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('rho_within_case_z_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_within_case_z_scaled')), Mul(Integer(-1), CONST, Pow(Symbol('theta_cos_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(Integer(-1), CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST))","{""features"": [""rho_scaled"", ""rho_within_case_z_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul"", ""Pow""]}",13,1,warm_start_checkpoint
