stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode
shape,recoverable_i1_single_shape,10,13,0.6937517,0.014496328826276073,((theta_cos_scaled + -1.9003185) * ((0.39010203 - theta_cos_scaled) - square(rho_within_case_z_scaled))) * -0.14201234,(theta_cos_scaled - 1.9003185)*(-rho_within_case_z_scaled**2 - theta_cos_scaled + 0.39010203)*(-0.14201234),-0.156664937303873*(15.4180386938948*theta_cos - 16.126018886464)*(-15.4180386938948*theta_cos - 0.786512529171612*(rho_within_case_z + 0.260189976115635)**2 + 14.615802416464) + 0.285739561816426,"[""rho_within_case_z_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('theta_cos_scaled')), CONST), Add(Mul(CONST, Pow(Symbol('rho_within_case_z_scaled'), Integer(2))), Mul(CONST, Symbol('theta_cos_scaled')), CONST))","{""features"": [""rho_within_case_z_scaled"", ""theta_cos_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow""]}",12,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,11,14,0.65356857,0.0596666606338407,square(theta_cos_scaled * 0.68717235) + (abs(rho_within_case_z_scaled * theta_cos_within_case_z_scaled) * -0.7670775),0.472205838604522*theta_cos_scaled**2 + Abs(rho_within_case_z_scaled*theta_cos_within_case_z_scaled)*(-0.7670775),123.832699608719*(theta_cos - 0.922666019258146)**2 - 0.846223282038108*Abs((0.886855416159597*rho_within_case_z + 0.230750889548587)*(0.772119121393891*theta_cos_within_case_z + 0.144351055481484)) + 0.285739561816426,"[""rho_within_case_z_scaled"", ""theta_cos_scaled"", ""theta_cos_within_case_z_scaled""]","Mul(Integer(-1), CONST, Add(Mul(Integer(-1), CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(CONST, Abs(Mul(Symbol('rho_within_case_z_scaled'), Symbol('theta_cos_within_case_z_scaled'))))))","{""features"": [""rho_within_case_z_scaled"", ""theta_cos_scaled"", ""theta_cos_within_case_z_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul"", ""Pow""]}",12,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,12,16,0.59651196,0.045674081621953674,((theta_cos_scaled * (theta_sin_scaled * -0.5423868)) - rho_scaled) * ((abs(rho_scaled) + -1.5153803) * -0.5700062),(-rho_scaled + theta_cos_scaled*theta_sin_scaled*(-0.5423868))*(Abs(rho_scaled) - 1.5153803)*(-0.5700062),-0.628818492715626*(Abs(0.0509611749551904*rho - 9.32241465638866) - 1.5153803)*(-0.0509611749551904*rho - 0.5423868*(15.4180386938948*theta_cos - 14.225700386464)*(6.30045063652412*theta_sin - 2.1760652501445) + 9.32241465638866) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_scaled"", ""theta_sin_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled')), Mul(CONST, Symbol('theta_cos_scaled'), Symbol('theta_sin_scaled'))), Add(Mul(CONST, Abs(Symbol('rho_scaled'))), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled"", ""theta_sin_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",12,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,13,18,0.5817236,0.012551935397833499,(((((theta_cos_scaled * theta_sin_scaled) * -0.72789794) - rho_scaled) * (abs(rho_scaled) + -1.5515759)) + 0.3043583) * -0.49794212,((-rho_scaled + theta_cos_scaled*theta_sin_scaled*(-0.72789794))*(Abs(rho_scaled) - 1.5515759) + 0.3043583)*(-0.49794212),-0.549318960667486*(Abs(0.0509611749551904*rho - 9.32241465638866) - 1.5515759)*(-0.0509611749551904*rho - 0.72789794*(15.4180386938948*theta_cos - 14.225700386464)*(6.30045063652412*theta_sin - 2.1760652501445) + 9.32241465638866) + 0.118549776789903,"[""rho_scaled"", ""theta_cos_scaled"", ""theta_sin_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled'), Abs(Symbol('rho_scaled'))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(CONST, Symbol('theta_cos_scaled'), Symbol('theta_sin_scaled'), Abs(Symbol('rho_scaled'))), Mul(Integer(-1), CONST, Symbol('theta_cos_scaled'), Symbol('theta_sin_scaled')), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled"", ""theta_sin_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",12,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,14,21,0.5611847,0.011981778661951449,((abs(theta_cos_scaled) * -0.3897661) - ((rho_scaled * rho_scaled) * -0.44761223)) * (abs(rho_scaled + 0.7382859) + -2.4052017),(-(-0.44761223)*rho_scaled*rho_scaled + Abs(theta_cos_scaled)*(-0.3897661))*(Abs(rho_scaled + 0.7382859) - 2.4052017),1.10317833861391*(38.9008218431667*(0.00546652094264727*rho - 1)**2 - 0.3897661*Abs(15.4180386938948*theta_cos - 14.225700386464))*(Abs(0.0509611749551904*rho - 8.58412875638866) - 2.4052017) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(Integer(-1), CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(CONST, Abs(Symbol('theta_cos_scaled')))), Add(Mul(CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",12,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,15,22,0.552853,0.014957941448437026,(abs(rho_scaled + 0.7576946) + -2.4451485) * ((((1.396742 - theta_cos_scaled) * 0.29777902) - (rho_scaled * (rho_scaled + 0.65600795))) * -0.5690973),(Abs(rho_scaled + 0.7576946) - 2.4451485)*(-rho_scaled*(rho_scaled + 0.65600795) + (1.396742 - theta_cos_scaled)*0.29777902)*(-0.5690973),-0.627815813923659*(Abs(0.0509611749551904*rho - 8.56472005638866) - 2.4451485)*(-4.59116845259007*theta_cos - (0.0509611749551904*rho - 9.32241465638866)*(0.0509611749551904*rho - 8.66640670638866) + 4.6520355838477) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST), Add(Mul(CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(CONST, Symbol('rho_scaled')), Mul(CONST, Symbol('theta_cos_scaled')), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",12,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,16,23,0.51135546,0.07802717858729961,((abs(theta_cos_scaled) * -0.33720678) - ((rho_scaled + 0.55312616) * (rho_scaled * -0.60745907))) * (abs(rho_scaled + 0.70872515) + -2.4089437),(-(-0.60745907)*rho_scaled*(rho_scaled + 0.55312616) + Abs(theta_cos_scaled)*(-0.33720678))*(Abs(rho_scaled + 0.70872515) - 2.4089437),1.10317833861391*(0.60745907*(0.0509611749551904*rho - 9.32241465638866)*(0.0509611749551904*rho - 8.76928849638866) - 0.33720678*Abs(15.4180386938948*theta_cos - 14.225700386464))*(Abs(0.0509611749551904*rho - 8.61368950638866) - 2.4089437) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST), Add(Mul(Integer(-1), CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(CONST, Abs(Symbol('theta_cos_scaled')))))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",12,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,17,25,0.510062,0.0012663389280652396,(((abs(theta_cos_scaled) * -0.36819604) - (((rho_scaled + 0.5297703) * rho_scaled) * -0.59498614)) * (abs(rho_scaled + 0.71414894) + -2.381751)) - 0.06703055,(-(-0.59498614)*rho_scaled*(rho_scaled + 0.5297703) + Abs(theta_cos_scaled)*(-0.36819604))*(Abs(rho_scaled + 0.71414894) - 2.381751) - 1*0.06703055,1.10317833861391*(0.59498614*(0.0509611749551904*rho - 9.32241465638866)*(0.0509611749551904*rho - 8.79264435638866) - 0.36819604*Abs(15.4180386938948*theta_cos - 14.225700386464))*(Abs(0.0509611749551904*rho - 8.60826571638866) - 2.381751) + 0.21179291103105,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(Integer(-1), CONST, Pow(Symbol('rho_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('rho_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_scaled')), Mul(CONST, Abs(Symbol('theta_cos_scaled')), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Abs(Symbol('theta_cos_scaled'))), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",12,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,18,26,0.50452125,0.010922327138558851,(((((square(theta_cos_scaled * 0.6541282) + 0.7557522) - rho_scaled) * (rho_scaled + 1.3731291)) * (abs(rho_scaled + 0.8334035) + -2.0968788)) * -0.46996397) - 0.5266946,(-rho_scaled + 0.42788370203524*theta_cos_scaled**2 + 0.7557522)*(rho_scaled + 1.3731291)*(Abs(rho_scaled + 0.8334035) - 2.0968788)*(-0.46996397) - 1*0.5266946,-0.518454071632995*(0.0509611749551904*rho - 7.94928555638866)*(Abs(0.0509611749551904*rho - 8.48901115638866) - 2.0968788)*(-0.0509611749551904*rho + 101.714766669877*(theta_cos - 0.922666019258146)**2 + 10.0781668563887) - 0.295298511968489,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('rho_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('rho_scaled'), Pow(Symbol('theta_cos_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_scaled'), Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(CONST, Symbol('rho_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(Integer(-1), CONST, Pow(Symbol('theta_cos_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(Integer(-1), CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul"", ""Pow""]}",12,1,warm_start_checkpoint
shape,recoverable_i1_single_shape,19,28,0.4981632,0.006341112817920221,((((rho_within_case_z_scaled + 1.7586267) * ((abs(rho_scaled + 0.6870199) + -1.9911271) * -0.38926458)) - 0.19279794) * ((0.82972354 - rho_scaled) + square(theta_cos_scaled * 0.6839656))) - 0.5080554,((rho_within_case_z_scaled + 1.7586267)*(Abs(rho_scaled + 0.6870199) - 1.9911271)*(-0.38926458) - 1*0.19279794)*(-rho_scaled + 0.46780894198336*theta_cos_scaled**2 + 0.82972354) - 1*0.5080554,1.10317833861391*(-0.38926458*(0.886855416159597*rho_within_case_z + 1.98937758954859)*(Abs(0.0509611749551904*rho - 8.63539475638866) - 1.9911271) - 0.19279794)*(-0.0509611749551904*rho + 111.205631702235*(theta_cos - 0.922666019258146)**2 + 10.1521381963887) - 0.274736150279397,"[""rho_scaled"", ""rho_within_case_z_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled'), Symbol('rho_within_case_z_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Symbol('rho_scaled'), Symbol('rho_within_case_z_scaled')), Mul(CONST, Symbol('rho_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(Integer(-1), CONST, Symbol('rho_within_case_z_scaled'), Pow(Symbol('theta_cos_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_within_case_z_scaled'), Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('rho_within_case_z_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_within_case_z_scaled')), Mul(Integer(-1), CONST, Pow(Symbol('theta_cos_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(Integer(-1), CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST))","{""features"": [""rho_scaled"", ""rho_within_case_z_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul"", ""Pow""]}",12,1,warm_start_checkpoint
