stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode,completed_segment,completed_attempt
v10_geometry_residual,v10_i1_geometry_signed_residual_pilot,0,1,0.3933089899380242,0.0,-0.034131820233545135,-0.034131820233545135,0.18405752522946967,[],CONST,"{""features"": [], ""operators"": []}",4,1,warm_start_checkpoint,4,1
v10_geometry_residual,v10_i1_geometry_signed_residual_pilot,1,3,0.3782578723063567,0.0195096859969615,signed_axial_position_proxy_scaled * 0.20891482749207763,signed_axial_position_proxy_scaled*0.20891482749207763,0.27209994519436071*signed_axial_position_proxy + 0.19280803220330034,"[""signed_axial_position_proxy_scaled""]","Mul(CONST, Symbol('signed_axial_position_proxy_scaled'))","{""features"": [""signed_axial_position_proxy_scaled""], ""operators"": [""Mul""]}",4,1,warm_start_checkpoint,4,1
v10_geometry_residual,v10_i1_geometry_signed_residual_pilot,2,5,0.3608661239360674,0.0235345615825228,rho_scaled * (nearest_axial_boundary_fraction_proxy_scaled * 0.3027901727629459),rho_scaled*nearest_axial_boundary_fraction_proxy_scaled*0.3027901727629459,0.2403262291452542*(6.3559467282562*nearest_axial_boundary_fraction_proxy - 1.50570424883607)*(0.0517386902634747*rho - 9.46065015660878) + 0.211148139088373,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_scaled""]","Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_scaled'))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_scaled""], ""operators"": [""Mul""]}",4,1,warm_start_checkpoint,4,1
v10_geometry_residual,v10_i1_geometry_signed_residual_pilot,3,7,0.3465977551348376,0.0201710706434442,(signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (nearest_axial_boundary_fraction_proxy_scaled * 0.23567524635067472),(-nearest_radial_boundary_fraction_proxy_scaled + signed_radial_position_proxy_scaled)*nearest_axial_boundary_fraction_proxy_scaled*0.23567524635067472,0.18705674210463577*(6.3559467282562*nearest_axial_boundary_fraction_proxy - 1.50570424883607)*(-7.28799975835273*nearest_radial_boundary_fraction_proxy + 2.40848321928096*signed_radial_position_proxy + 2.08439162588874) + 0.211148139088373,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Add(Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Mul(Integer(-1), Symbol('signed_radial_position_proxy_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint,4,1
v10_geometry_residual,v10_i1_geometry_signed_residual_pilot,4,9,0.3326759444381716,0.0204980120476221,((nearest_axial_boundary_fraction_proxy_scaled * (signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled)) + z_scaled) * 0.21989316105747608,(nearest_axial_boundary_fraction_proxy_scaled*(-nearest_radial_boundary_fraction_proxy_scaled + signed_radial_position_proxy_scaled) + z_scaled)*0.21989316105747608,0.00064835486973801102*z + 0.17453041401428319*(6.3559467282562*nearest_axial_boundary_fraction_proxy - 1.50570424883607)*(-7.28799975835273*nearest_radial_boundary_fraction_proxy + 2.40848321928096*signed_radial_position_proxy + 2.08439162588874) - 0.095708372093533983,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('z_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint,4,1
v10_geometry_residual,v10_i1_geometry_signed_residual_pilot,5,11,0.3289150592243162,0.0056846687825645,(signed_axial_position_proxy_scaled + ((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (nearest_axial_boundary_fraction_proxy_scaled - 0.2776057262676004))) * 0.23107031783969853,(signed_axial_position_proxy_scaled + (nearest_axial_boundary_fraction_proxy_scaled - 1*0.2776057262676004)*(-nearest_radial_boundary_fraction_proxy_scaled + signed_radial_position_proxy_scaled))*0.23107031783969853,0.30095623932011128*signed_axial_position_proxy + 0.1834017849624408*(6.3559467282562*nearest_axial_boundary_fraction_proxy - 1.50570424883607 - 0.2776057262676004)*(-7.28799975835273*nearest_radial_boundary_fraction_proxy + 2.40848321928096*signed_radial_position_proxy + 2.08439162588874) + 0.19086305746912562,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('signed_axial_position_proxy_scaled')), Mul(CONST, Symbol('signed_radial_position_proxy_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint,4,1
v10_geometry_residual,v10_i1_geometry_signed_residual_pilot,6,13,0.3220218882191389,0.0105900098560204,((z_scaled + nearest_radial_boundary_fraction_proxy_scaled) - ((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (nearest_axial_boundary_fraction_proxy_scaled * -1.4121599970367882))) * 0.1796839276338406,(-(-1.4121599970367882)*nearest_axial_boundary_fraction_proxy_scaled*(-nearest_radial_boundary_fraction_proxy_scaled + signed_radial_position_proxy_scaled) + nearest_radial_boundary_fraction_proxy_scaled + z_scaled)*0.1796839276338406,1.039386275841329*nearest_radial_boundary_fraction_proxy + 0.0005297979661341182*z + 0.20139678497244152*(6.3559467282562*nearest_axial_boundary_fraction_proxy - 1.50570424883607)*(-7.28799975835273*nearest_radial_boundary_fraction_proxy + 2.40848321928096*signed_radial_position_proxy + 2.08439162588874) - 0.3829752703430404,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('z_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint,4,1
v10_geometry_residual,v10_i1_geometry_signed_residual_pilot,7,15,0.3158785159530228,0.0096309112934713,(z_scaled + (nearest_axial_boundary_fraction_proxy_scaled * (signed_radial_position_proxy_scaled - (nearest_radial_boundary_fraction_proxy_scaled * ((nearest_axial_boundary_fraction_proxy_scaled * -0.7503170749955853) - -1.0928452148996206))))) * 0.22992647440112832,(nearest_axial_boundary_fraction_proxy_scaled*(-nearest_radial_boundary_fraction_proxy_scaled*(nearest_axial_boundary_fraction_proxy_scaled*(-0.7503170749955853) - 1*(-1.0928452148996206)) + signed_radial_position_proxy_scaled) + z_scaled)*0.22992647440112832,0.00067793808885533486*z + 0.18249391012021686*(6.3559467282562*nearest_axial_boundary_fraction_proxy - 1.50570424883607)*(2.40848321928096*signed_radial_position_proxy - (7.28799975835273*nearest_radial_boundary_fraction_proxy - 2.40770868434696)*(-4.76897535797295*nearest_axial_boundary_fraction_proxy + 1.0928452148996206 + 1.129755607795104) - 0.32331705845822) - 0.10970966032560984,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2)), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled')), Mul(CONST, Symbol('z_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint,4,1
v10_geometry_residual,v10_i1_geometry_signed_residual_pilot,8,17,0.3113539595865003,0.0072136488841684,(nearest_axial_boundary_fraction_proxy_scaled * ((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * ((nearest_axial_boundary_fraction_proxy_scaled * -0.1542368496272634) - -0.2714479931400675))) + (0.173437175517742 * (signed_axial_position_proxy_scaled + rho_fraction_proxy_scaled)),nearest_axial_boundary_fraction_proxy_scaled*(-nearest_radial_boundary_fraction_proxy_scaled + signed_radial_position_proxy_scaled)*(nearest_axial_boundary_fraction_proxy_scaled*(-0.1542368496272634) - 1*(-0.2714479931400675)) + 0.173437175517742*(rho_fraction_proxy_scaled + signed_axial_position_proxy_scaled),0.663094169321461*rho_fraction_proxy + 0.225892276386327*signed_axial_position_proxy + 0.793705512144892*(6.3559467282562*nearest_axial_boundary_fraction_proxy - 1.50570424883607)*(-0.9803211997649478*nearest_axial_boundary_fraction_proxy + 0.2322350798108603 + 0.2714479931400675)*(-7.28799975835273*nearest_radial_boundary_fraction_proxy + 2.40848321928096*signed_radial_position_proxy + 2.08439162588874) - 0.180131751960281,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2)), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2)), Symbol('signed_radial_position_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled')), Mul(CONST, Symbol('rho_fraction_proxy_scaled')), Mul(CONST, Symbol('signed_axial_position_proxy_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint,4,1
v10_geometry_residual,v10_i1_geometry_signed_residual_pilot,9,18,0.3113339124508542,6.438903519173215e-05,((nearest_axial_boundary_fraction_proxy_scaled * (signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled)) * ((nearest_axial_boundary_fraction_proxy_scaled * -0.1542368496272634) - -0.2714479931400675)) + ((signed_axial_position_proxy_scaled + rho_within_case_z_scaled) * 0.173437175517742),nearest_axial_boundary_fraction_proxy_scaled*(-nearest_radial_boundary_fraction_proxy_scaled + signed_radial_position_proxy_scaled)*(nearest_axial_boundary_fraction_proxy_scaled*(-0.1542368496272634) - 1*(-0.2714479931400675)) + (rho_within_case_z_scaled + signed_axial_position_proxy_scaled)*0.173437175517742,0.123993428592861*rho_within_case_z + 0.225892276386327*signed_axial_position_proxy + 0.793705512144892*(6.3559467282562*nearest_axial_boundary_fraction_proxy - 1.50570424883607)*(-0.9803211997649478*nearest_axial_boundary_fraction_proxy + 0.2322350798108603 + 0.2714479931400675)*(-7.28799975835273*nearest_radial_boundary_fraction_proxy + 2.40848321928096*signed_radial_position_proxy + 2.08439162588874) + 0.228737314832284,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_within_case_z_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2)), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2)), Symbol('signed_radial_position_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled')), Mul(CONST, Symbol('rho_within_case_z_scaled')), Mul(CONST, Symbol('signed_axial_position_proxy_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_within_case_z_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint,4,1
