stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode,completed_segment,completed_attempt
shape,recoverable_i1_single_shape,11,15,0.6496558,0.0060046635968149,((abs(theta_cos_within_case_z_scaled) - rho_scaled) * (abs(rho_scaled) + -1.5113591)) * -0.57543325,(-rho_scaled + Abs(theta_cos_within_case_z_scaled))*(Abs(rho_scaled) - 1.5113591)*(-0.57543325),-0.6348054967182*(Abs(0.0509611749551904*rho - 9.32241465638866) - 1.5113591)*(-0.0509611749551904*rho + Abs(0.772119121393891*theta_cos_within_case_z + 0.144351055481484) + 9.32241465638866) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_within_case_z_scaled""]","Mul(Integer(-1), CONST, Add(Mul(Integer(-1), Symbol('rho_scaled')), Abs(Symbol('theta_cos_within_case_z_scaled'))), Add(Mul(CONST, Abs(Symbol('rho_scaled'))), CONST))","{""features"": [""rho_scaled"", ""theta_cos_within_case_z_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",17,1,warm_start_checkpoint,17,1
shape,recoverable_i1_single_shape,12,16,0.5965109,0.0853451695414333,((theta_cos_scaled * (theta_sin_scaled * -0.54230505)) - rho_scaled) * ((abs(rho_scaled) + -1.5157052) * -0.5709048),(-rho_scaled + theta_cos_scaled*theta_sin_scaled*(-0.54230505))*(Abs(rho_scaled) - 1.5157052)*(-0.5709048),-0.629809808770704*(Abs(0.0509611749551904*rho - 9.32241465638866) - 1.5157052)*(-0.0509611749551904*rho - 0.54230505*(15.4180386938948*theta_cos - 14.225700386464)*(6.30045063652412*theta_sin - 2.1760652501445) + 9.32241465638866) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_scaled"", ""theta_sin_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled')), Mul(CONST, Symbol('theta_cos_scaled'), Symbol('theta_sin_scaled'))), Add(Mul(CONST, Abs(Symbol('rho_scaled'))), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled"", ""theta_sin_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",17,1,warm_start_checkpoint,17,1
shape,recoverable_i1_single_shape,13,18,0.5817233,0.0125513047529972,(((((theta_cos_scaled * theta_sin_scaled) * -0.7297512) - rho_scaled) * (abs(rho_scaled) + -1.5488707)) + 0.30468893) * -0.49909005,((-rho_scaled + theta_cos_scaled*theta_sin_scaled*(-0.7297512))*(Abs(rho_scaled) - 1.5488707) + 0.30468893)*(-0.49909005),-0.550585332177731*(Abs(0.0509611749551904*rho - 9.32241465638866) - 1.5488707)*(-0.0509611749551904*rho - 0.7297512*(15.4180386938948*theta_cos - 14.225700386464)*(6.30045063652412*theta_sin - 2.1760652501445) + 9.32241465638866) + 0.117982306081499,"[""rho_scaled"", ""theta_cos_scaled"", ""theta_sin_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled'), Abs(Symbol('rho_scaled'))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(CONST, Symbol('theta_cos_scaled'), Symbol('theta_sin_scaled'), Abs(Symbol('rho_scaled'))), Mul(Integer(-1), CONST, Symbol('theta_cos_scaled'), Symbol('theta_sin_scaled')), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled"", ""theta_sin_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",17,1,warm_start_checkpoint,17,1
shape,recoverable_i1_single_shape,14,20,0.57605,0.0049002213208234,((((0.56482035 - rho_scaled) + square(theta_cos_scaled * 0.7593875)) * (abs(rho_scaled) + -1.6109654)) * -0.44534189) - 0.32447025,(-rho_scaled + 0.57666937515625*theta_cos_scaled**2 + 0.56482035)*(Abs(rho_scaled) - 1.6109654)*(-0.44534189) - 1*0.32447025,-0.491291526325377*(Abs(0.0509611749551904*rho - 9.32241465638866) - 1.6109654)*(-0.0509611749551904*rho + 137.083489417064*(theta_cos - 0.922666019258146)**2 + 9.88723500638866) - 0.0722089895082124,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled'), Abs(Symbol('rho_scaled'))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(Integer(-1), CONST, Pow(Symbol('theta_cos_scaled'), Integer(2)), Abs(Symbol('rho_scaled'))), Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(Integer(-1), CONST, Abs(Symbol('rho_scaled'))), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul"", ""Pow""]}",17,1,warm_start_checkpoint,17,1
shape,recoverable_i1_single_shape,15,21,0.56113476,0.0262333719043632,(abs(rho_scaled + 0.73864055) + -2.4143436) * ((abs(theta_cos_scaled) * -0.38464737) - ((rho_scaled * rho_scaled) * -0.44134492)),(-(-0.44134492)*rho_scaled*rho_scaled + Abs(theta_cos_scaled)*(-0.38464737))*(Abs(rho_scaled + 0.73864055) - 2.4143436),1.10317833861391*(38.3561461319023*(0.00546652094264727*rho - 1)**2 - 0.38464737*Abs(15.4180386938948*theta_cos - 14.225700386464))*(Abs(0.0509611749551904*rho - 8.58377410638866) - 2.4143436) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(Integer(-1), CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(CONST, Abs(Symbol('theta_cos_scaled')))), Add(Mul(CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",17,1,warm_start_checkpoint,17,1
shape,recoverable_i1_single_shape,16,22,0.54555833,0.0281513616005689,((square(theta_cos_scaled) * -0.1345017) - ((rho_scaled + 0.6537393) * (rho_scaled * -0.55673575))) * (abs(rho_scaled + 0.72666043) + -2.4201684),(-(-0.55673575)*rho_scaled*(rho_scaled + 0.6537393) + theta_cos_scaled**2*(-0.1345017))*(Abs(rho_scaled + 0.72666043) - 2.4201684),1.10317833861391*(0.55673575*(0.0509611749551904*rho - 9.32241465638866)*(0.0509611749551904*rho - 8.66867535638866) - 31.9731949759449*(theta_cos - 0.922666019258146)**2)*(Abs(0.0509611749551904*rho - 8.59575422638866) - 2.4201684) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST), Add(Mul(CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(CONST, Symbol('rho_scaled')), Mul(Integer(-1), CONST, Pow(Symbol('theta_cos_scaled'), Integer(2)))))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul"", ""Pow""]}",17,1,warm_start_checkpoint,17,1
shape,recoverable_i1_single_shape,17,23,0.5113544,0.0647468370902261,(abs(rho_scaled + 0.7084482) + -2.4096844) * ((abs(theta_cos_scaled) * -0.3375997) - (((rho_scaled + 0.55203134) * rho_scaled) * -0.6079361)),(-(-0.6079361)*rho_scaled*(rho_scaled + 0.55203134) + Abs(theta_cos_scaled)*(-0.3375997))*(Abs(rho_scaled + 0.7084482) - 2.4096844),1.10317833861391*(0.6079361*(0.0509611749551904*rho - 9.32241465638866)*(0.0509611749551904*rho - 8.77038331638866) - 0.3375997*Abs(15.4180386938948*theta_cos - 14.225700386464))*(Abs(0.0509611749551904*rho - 8.61396645638866) - 2.4096844) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST), Add(Mul(Integer(-1), CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(CONST, Abs(Symbol('theta_cos_scaled')))))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",17,1,warm_start_checkpoint,17,1
shape,recoverable_i1_single_shape,18,25,0.510062,0.0012653024659742,(((abs(theta_cos_scaled) * -0.36819604) - (((rho_scaled + 0.5297703) * rho_scaled) * -0.59498614)) * (abs(rho_scaled + 0.71414894) + -2.381751)) - 0.06703055,(-(-0.59498614)*rho_scaled*(rho_scaled + 0.5297703) + Abs(theta_cos_scaled)*(-0.36819604))*(Abs(rho_scaled + 0.71414894) - 2.381751) - 1*0.06703055,1.10317833861391*(0.59498614*(0.0509611749551904*rho - 9.32241465638866)*(0.0509611749551904*rho - 8.79264435638866) - 0.36819604*Abs(15.4180386938948*theta_cos - 14.225700386464))*(Abs(0.0509611749551904*rho - 8.60826571638866) - 2.381751) + 0.21179291103105,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(Integer(-1), CONST, Pow(Symbol('rho_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('rho_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_scaled')), Mul(CONST, Abs(Symbol('theta_cos_scaled')), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Abs(Symbol('theta_cos_scaled'))), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",17,1,warm_start_checkpoint,17,1
shape,recoverable_i1_single_shape,19,26,0.50345314,0.0130416476498398,((((0.77030694 - rho_scaled) + square(theta_cos_scaled * -0.6618579)) * ((abs(rho_scaled + 0.83946013) + -2.0887637) * (rho_within_case_z_scaled + 1.3785359))) * -0.4638597) - 0.52739954,(-rho_scaled + 0.43805587979241*theta_cos_scaled**2 + 0.77030694)*(Abs(rho_scaled + 0.83946013) - 2.0887637)*(rho_within_case_z_scaled + 1.3785359)*(-0.4638597) - 1*0.52739954,-0.511719973195945*(0.886855416159597*rho_within_case_z + 1.60928678954859)*(Abs(0.0509611749551904*rho - 8.48295452638866) - 2.0887637)*(-0.0509611749551904*rho + 104.132855235003*(theta_cos - 0.922666019258146)**2 + 10.0927215963887) - 0.296076186506512,"[""rho_scaled"", ""rho_within_case_z_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled'), Symbol('rho_within_case_z_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Symbol('rho_scaled'), Symbol('rho_within_case_z_scaled')), Mul(CONST, Symbol('rho_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(Integer(-1), CONST, Symbol('rho_within_case_z_scaled'), Pow(Symbol('theta_cos_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_within_case_z_scaled'), Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('rho_within_case_z_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_within_case_z_scaled')), Mul(Integer(-1), CONST, Pow(Symbol('theta_cos_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(Integer(-1), CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST))","{""features"": [""rho_scaled"", ""rho_within_case_z_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul"", ""Pow""]}",17,1,warm_start_checkpoint,17,1
shape,recoverable_i1_single_shape,20,27,0.49395245,0.0190513818127378,((abs(theta_cos_scaled) * -0.32882297) - ((rho_scaled * -0.57024163) * (rho_scaled + 0.53256196))) * (abs(rho_scaled + 0.6929513) + (-2.4605641 - (fluence_rate_mean_scaled * -0.12665707))),(-(-0.57024163)*rho_scaled*(rho_scaled + 0.53256196) + Abs(theta_cos_scaled)*(-0.32882297))*(-(-0.12665707)*fluence_rate_mean_scaled + Abs(rho_scaled + 0.6929513) - 2.4605641),1.10317833861391*(0.57024163*(0.0509611749551904*rho - 9.32241465638866)*(0.0509611749551904*rho - 8.78985269638866) - 0.32882297*Abs(15.4180386938948*theta_cos - 14.225700386464))*(0.347604254789351*fluence_rate_mean + Abs(0.0509611749551904*rho - 8.62946335638866) - 3.70607505666989) + 0.285739561816426,"[""fluence_rate_mean_scaled"", ""rho_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_mean_scaled')), Mul(CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST), Add(Mul(Integer(-1), CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(CONST, Abs(Symbol('theta_cos_scaled')))))","{""features"": [""fluence_rate_mean_scaled"", ""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",17,1,warm_start_checkpoint,17,1
