stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode,completed_segment,completed_attempt
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,0,1,0.3929130917994244,0.0,-0.032534538086785234,-0.032534538086785234,0.17241254311754645,[],CONST,"{""features"": [], ""operators"": []}",2,1,warm_start_checkpoint,2,1
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,1,3,0.3783641003646872,0.0188657432319482,z_scaled * 0.2053746736208215,z_scaled*0.2053746736208215,0.0006016257104965089*z - 0.08607451210276248,"[""z_scaled""]","Mul(CONST, Symbol('z_scaled'))","{""features"": [""z_scaled""], ""operators"": [""Mul""]}",2,1,warm_start_checkpoint,2,1
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,2,5,0.3602187079772979,0.0245727956741452,rho_scaled * (nearest_axial_boundary_fraction_proxy_scaled * 0.3021607296762842),rho_scaled*nearest_axial_boundary_fraction_proxy_scaled*0.3021607296762842,0.238566303936544*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(0.0518222130818483*rho - 9.47986999444844) + 0.198099681581775,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_scaled""]","Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_scaled'))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_scaled""], ""operators"": [""Mul""]}",2,1,warm_start_checkpoint,2,1
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,3,7,0.3465397164241361,0.0193569676831839,(signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (nearest_axial_boundary_fraction_proxy_scaled * 0.2329726950395814),(-nearest_radial_boundary_fraction_proxy_scaled + signed_radial_position_proxy_scaled)*nearest_axial_boundary_fraction_proxy_scaled*0.2329726950395814,0.183939967424863*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(-7.28718952316989*nearest_radial_boundary_fraction_proxy + 2.4118969586272*signed_radial_position_proxy + 2.0795084413989) + 0.198099681581775,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Add(Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Mul(Integer(-1), Symbol('signed_radial_position_proxy_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,4,9,0.3372438213104248,0.0135956298276828,(nearest_radial_boundary_fraction_proxy_scaled + ((rho_scaled - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled)) * 0.23437606730044583,(nearest_axial_boundary_fraction_proxy_scaled*(-nearest_radial_boundary_fraction_proxy_scaled + rho_scaled) + nearest_radial_boundary_fraction_proxy_scaled)*0.23437606730044583,1.3484796877579329*nearest_radial_boundary_fraction_proxy + 0.18504797816365155*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(-7.28718952316989*nearest_radial_boundary_fraction_proxy + 0.0518222130818483*rho - 7.07229968536847) - 0.2474163364003118,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,5,11,0.3304229711274928,0.0102163048431849,((((nearest_axial_boundary_fraction_proxy_scaled * nearest_radial_boundary_fraction_proxy_scaled) + rho_scaled) - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) * 0.23777143570599354,(nearest_axial_boundary_fraction_proxy_scaled*nearest_radial_boundary_fraction_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled + rho_scaled)*nearest_axial_boundary_fraction_proxy_scaled*0.23777143570599354,0.18772873847251842*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(-7.28718952316989*nearest_radial_boundary_fraction_proxy + 0.0518222130818483*rho + (6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(7.28718952316989*nearest_radial_boundary_fraction_proxy - 2.40757030907997) - 7.07229968536847) + 0.198099681581775,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_scaled""]","Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Add(Mul(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Symbol('rho_scaled')))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,6,13,0.3184116588142182,0.0185142471278308,((nearest_axial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled + ((nearest_axial_boundary_fraction_proxy_scaled * nearest_radial_boundary_fraction_proxy_scaled) - nearest_radial_boundary_fraction_proxy_scaled))) + signed_axial_position_proxy_scaled) * 0.22015326816506417,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_axial_boundary_fraction_proxy_scaled*nearest_radial_boundary_fraction_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled + rho_fraction_proxy_scaled) + signed_axial_position_proxy_scaled)*0.22015326816506417,0.28487272779717194*signed_axial_position_proxy + 0.17381858834520954*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(-7.28718952316989*nearest_radial_boundary_fraction_proxy + 4.82379391683032*rho_fraction_proxy + (6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(7.28718952316989*nearest_radial_boundary_fraction_proxy - 2.40757030907997) - 0.33238851694632) + 0.1795010002515571,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2)), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Mul(CONST, Symbol('signed_axial_position_proxy_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,7,15,0.317616310762348,0.0012504929098797,((nearest_axial_boundary_fraction_proxy_scaled * ((rho_fraction_proxy_scaled + (nearest_axial_boundary_fraction_proxy_scaled * nearest_radial_boundary_fraction_proxy_scaled)) - nearest_radial_boundary_fraction_proxy_scaled)) + (signed_axial_position_proxy_scaled * 0.7771631203845896)) * 0.2348026719808636,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_axial_boundary_fraction_proxy_scaled*nearest_radial_boundary_fraction_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled + rho_fraction_proxy_scaled) + signed_axial_position_proxy_scaled*0.7771631203845896)*0.2348026719808636,0.2361244478245352*signed_axial_position_proxy + 0.1853847972531419*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(-7.28718952316989*nearest_radial_boundary_fraction_proxy + 4.82379391683032*rho_fraction_proxy + (6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(7.28718952316989*nearest_radial_boundary_fraction_proxy - 2.40757030907997) - 0.33238851694632) + 0.1826836626693258,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2)), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Mul(CONST, Symbol('signed_axial_position_proxy_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,8,17,0.3044464220644238,0.0211744832510326,((signed_axial_position_proxy_scaled - 0.8980185106767611) + (nearest_axial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled + ((nearest_axial_boundary_fraction_proxy_scaled * (nearest_radial_boundary_fraction_proxy_scaled + 0.735959498819207)) - nearest_radial_boundary_fraction_proxy_scaled)))) * 0.245820022102509,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_axial_boundary_fraction_proxy_scaled*(nearest_radial_boundary_fraction_proxy_scaled + 0.735959498819207) - nearest_radial_boundary_fraction_proxy_scaled + rho_fraction_proxy_scaled) + signed_axial_position_proxy_scaled - 1*0.8980185106767611)*0.245820022102509,0.318084854370631*signed_axial_position_proxy + 0.194083374664282*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(-7.28718952316989*nearest_radial_boundary_fraction_proxy + 4.82379391683032*rho_fraction_proxy + (6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(7.28718952316989*nearest_radial_boundary_fraction_proxy - 1.67161081026077) - 0.33238851694632) + 0.003042194282394928,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2)), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Mul(CONST, Symbol('signed_axial_position_proxy_scaled')), CONST))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,9,21,0.3001715170747572,0.0035352707474459,((signed_axial_position_proxy_scaled - 1.2047412829549067) + (nearest_axial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled + ((nearest_axial_boundary_fraction_proxy_scaled * ((nearest_radial_boundary_fraction_proxy_scaled + 1.1580775344447913) / 1.2440172570604564)) - nearest_radial_boundary_fraction_proxy_scaled)))) * 0.2226759020235086,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_axial_boundary_fraction_proxy_scaled*(nearest_radial_boundary_fraction_proxy_scaled + 1.1580775344447913)/1.2440172570604564 - nearest_radial_boundary_fraction_proxy_scaled + rho_fraction_proxy_scaled) + signed_axial_position_proxy_scaled - 1*1.2047412829549067)*0.2226759020235086,0.2881369518283581*signed_axial_position_proxy + 0.1758102946679968*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(-7.28718952316989*nearest_radial_boundary_fraction_proxy + 4.82379391683032*rho_fraction_proxy + 0.80384736974062915*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(7.28718952316989*nearest_radial_boundary_fraction_proxy - 1.249492774635183) - 0.33238851694632) - 0.032518033338492075,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2)), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Mul(CONST, Symbol('signed_axial_position_proxy_scaled')), CONST))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow""]}",2,1,warm_start_checkpoint,2,1
