stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode,completed_segment,completed_attempt
v10_geometry_residual,v10_i2_geometry_signed_residual_pilot,0,1,0.3929278708034456,0.0,-0.03328685072547967,-0.03328685072547967,0.1729986338801064,[],CONST,"{""features"": [], ""operators"": []}",1,1,fresh_search,1,1
v10_geometry_residual,v10_i2_geometry_signed_residual_pilot,1,3,0.3783262496399456,0.0189345712599669,z_scaled * 0.2059887812252211,z_scaled*0.2059887812252211,0.0006022811078880085*z - 0.08565929888091808,"[""z_scaled""]","Mul(CONST, Symbol('z_scaled'))","{""features"": [""z_scaled""], ""operators"": [""Mul""]}",1,1,fresh_search,1,1
v10_geometry_residual,v10_i2_geometry_signed_residual_pilot,2,5,0.3606438641767387,0.0239329860418347,nearest_axial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled * 0.30090494568675885),nearest_axial_boundary_fraction_proxy_scaled*rho_fraction_proxy_scaled*0.30090494568675885,0.23719714495329847*(6.35044600645681*nearest_axial_boundary_fraction_proxy - 1.50179462432499)*(4.82442568168163*rho_fraction_proxy - 2.7416998560394) + 0.199237969822393,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""]","Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled'))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""], ""operators"": [""Mul""]}",1,1,fresh_search,1,1
v10_geometry_residual,v10_i2_geometry_signed_residual_pilot,3,9,0.3550183554496029,0.0039303629848051,((signed_radial_position_proxy_scaled * (z_fraction_proxy_scaled * z_fraction_proxy_scaled)) - rho_scaled) * -0.3768810863675766,(-rho_scaled + signed_radial_position_proxy_scaled*z_fraction_proxy_scaled*z_fraction_proxy_scaled)*(-0.3768810863675766),0.01539206868234243*rho - 0.2970875652085384*(2.41221284098931*signed_radial_position_proxy - 0.329487015250199)*(3.27700476145386*z_fraction_proxy - 1.74794266617586)**2 - 2.617011507157107,"[""rho_scaled"", ""signed_radial_position_proxy_scaled"", ""z_fraction_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled')), Mul(Integer(-1), CONST, Symbol('signed_radial_position_proxy_scaled'), Pow(Symbol('z_fraction_proxy_scaled'), Integer(2)))))","{""features"": [""rho_scaled"", ""signed_radial_position_proxy_scaled"", ""z_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",1,1,fresh_search,1,1
v10_geometry_residual,v10_i2_geometry_signed_residual_pilot,4,11,0.3405778605308573,0.020762864446033,((((signed_axial_position_proxy_scaled * signed_radial_position_proxy_scaled) + -0.5582742221868676) * z_fraction_proxy_scaled) - rho_scaled) * -0.3623725286015456,(-rho_scaled + z_fraction_proxy_scaled*(signed_axial_position_proxy_scaled*signed_radial_position_proxy_scaled - 0.5582742221868676))*(-0.3623725286015456),0.01479952974713389*rho - 0.2856507692076011*(3.27700476145386*z_fraction_proxy - 1.74794266617586)*((1.63850238067201*signed_axial_position_proxy - 0.109440285427884)*(2.41221284098931*signed_radial_position_proxy - 0.329487015250199) - 0.5582742221868676) - 2.508596095245296,"[""rho_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_fraction_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled')), Mul(Integer(-1), CONST, Symbol('signed_axial_position_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled'), Symbol('z_fraction_proxy_scaled')), Mul(CONST, Symbol('z_fraction_proxy_scaled'))))","{""features"": [""rho_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",1,1,fresh_search,1,1
v10_geometry_residual,v10_i2_geometry_signed_residual_pilot,5,13,0.3389731735207243,0.0023613973232419,(((((signed_radial_position_proxy_scaled * signed_axial_position_proxy_scaled) + -0.5066430082576178) * z_fraction_proxy_scaled) - rho_scaled) * -0.37602289568469754) + -0.06283588015202782,(-rho_scaled + z_fraction_proxy_scaled*(signed_axial_position_proxy_scaled*signed_radial_position_proxy_scaled - 0.5066430082576178))*(-0.37602289568469754) - 0.06283588015202782,0.015357019616705487*rho - 0.2964110712435095*(3.27700476145386*z_fraction_proxy - 1.74794266617586)*((1.63850238067201*signed_axial_position_proxy - 0.109440285427884)*(2.41221284098931*signed_radial_position_proxy - 0.329487015250199) - 0.5066430082576178) - 2.6601308892861559,"[""rho_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_fraction_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled')), Mul(Integer(-1), CONST, Symbol('signed_axial_position_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled'), Symbol('z_fraction_proxy_scaled')), Mul(CONST, Symbol('z_fraction_proxy_scaled')), CONST))","{""features"": [""rho_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",1,1,fresh_search,1,1
v10_geometry_residual,v10_i2_geometry_signed_residual_pilot,6,14,0.3328033111672822,0.0183693117735439,(((z_fraction_proxy_scaled * signed_radial_position_proxy_scaled) * (signed_axial_position_proxy_scaled - (radial_axial_signed_interaction_proxy_scaled * -0.28651797907580906))) - rho_scaled) * -0.39775569276426065,(-rho_scaled + signed_radial_position_proxy_scaled*z_fraction_proxy_scaled*(-(-0.28651797907580906)*radial_axial_signed_interaction_proxy_scaled + signed_axial_position_proxy_scaled))*(-0.39775569276426065),0.016244601183963527*rho - 0.31354258567361145*(2.41221284098931*signed_radial_position_proxy - 0.329487015250199)*(3.27700476145386*z_fraction_proxy - 1.74794266617586)*(1.1830850079941689*radial_axial_signed_interaction_proxy + 1.63850238067201*signed_axial_position_proxy - 0.12871577657139923) - 2.7729973113624091,"[""radial_axial_signed_interaction_proxy_scaled"", ""rho_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('radial_axial_signed_interaction_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled'), Symbol('z_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(CONST, Symbol('signed_axial_position_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled'), Symbol('z_fraction_proxy_scaled'))))","{""features"": [""radial_axial_signed_interaction_proxy_scaled"", ""rho_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",1,1,fresh_search,1,1
v10_geometry_residual,v10_i2_geometry_signed_residual_pilot,7,18,0.3201930863926812,0.0096568623792826,(((((signed_radial_position_proxy_scaled * signed_axial_position_proxy_scaled) + -0.47370319128071425) - ((radial_axial_signed_interaction_proxy_scaled * signed_radial_position_proxy_scaled) * -0.2882991674285564)) * z_fraction_proxy_scaled) - rho_scaled) * -0.38440123766729145,(-rho_scaled + z_fraction_proxy_scaled*(-(-0.2882991674285564)*radial_axial_signed_interaction_proxy_scaled*signed_radial_position_proxy_scaled + signed_axial_position_proxy_scaled*signed_radial_position_proxy_scaled - 0.47370319128071425))*(-0.38440123766729145),0.015699196552362222*rho - 0.30301554493595066*(3.27700476145386*z_fraction_proxy - 1.74794266617586)*(0.2882991674285564*(4.12918244017469*radial_axial_signed_interaction_proxy - 0.0672749794120767)*(2.41221284098931*signed_radial_position_proxy - 0.329487015250199) + (1.63850238067201*signed_axial_position_proxy - 0.109440285427884)*(2.41221284098931*signed_radial_position_proxy - 0.329487015250199) - 0.47370319128071425) - 2.6732059486684883,"[""radial_axial_signed_interaction_proxy_scaled"", ""rho_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('radial_axial_signed_interaction_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled'), Symbol('z_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(CONST, Symbol('signed_axial_position_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled'), Symbol('z_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('z_fraction_proxy_scaled'))))","{""features"": [""radial_axial_signed_interaction_proxy_scaled"", ""rho_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",1,1,fresh_search,1,1
v10_geometry_residual,v10_i2_geometry_signed_residual_pilot,8,20,0.3197786672361493,0.0006475586025608,((((((signed_radial_position_proxy_scaled * signed_axial_position_proxy_scaled) + -0.46246098184311374) - ((signed_radial_position_proxy_scaled * -0.29417992677262095) * radial_axial_signed_interaction_proxy_scaled)) * z_fraction_proxy_scaled) - rho_scaled) - 0.08589194634026796) * -0.3951547298412636,(-rho_scaled + z_fraction_proxy_scaled*(-(-0.29417992677262095)*radial_axial_signed_interaction_proxy_scaled*signed_radial_position_proxy_scaled + signed_axial_position_proxy_scaled*signed_radial_position_proxy_scaled - 0.46246098184311374) - 1*0.08589194634026796)*(-0.3951547298412636),0.01613837616657979*rho - 0.3114923003981194*(3.27700476145386*z_fraction_proxy - 1.74794266617586)*(0.29417992677262095*(4.12918244017469*radial_axial_signed_interaction_proxy - 0.0672749794120767)*(2.41221284098931*signed_radial_position_proxy - 0.329487015250199) + (1.63850238067201*signed_axial_position_proxy - 0.109440285427884)*(2.41221284098931*signed_radial_position_proxy - 0.329487015250199) - 0.46246098184311374) - 2.726806897604206,"[""radial_axial_signed_interaction_proxy_scaled"", ""rho_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('radial_axial_signed_interaction_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled'), Symbol('z_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(CONST, Symbol('signed_axial_position_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled'), Symbol('z_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('z_fraction_proxy_scaled')), CONST))","{""features"": [""radial_axial_signed_interaction_proxy_scaled"", ""rho_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",1,1,fresh_search,1,1
v10_geometry_residual,v10_i2_geometry_signed_residual_pilot,9,25,0.3190386830949711,0.0004633465085241,(((((signed_radial_position_proxy_scaled * signed_axial_position_proxy_scaled) + -0.5143833253726047) - (((signed_radial_position_proxy_scaled * signed_axial_position_proxy_scaled) * -0.20311554373268667) * (signed_radial_position_proxy_scaled - ((theta_cos_scaled * nearest_angular_boundary_fraction_proxy_scaled) - 1.0175564916656508)))) * z_fraction_proxy_scaled) - rho_scaled) * -0.35867080294624626,(-rho_scaled + z_fraction_proxy_scaled*(-(-0.20311554373268667)*signed_axial_position_proxy_scaled*signed_radial_position_proxy_scaled*(signed_radial_position_proxy_scaled - (nearest_angular_boundary_fraction_proxy_scaled*theta_cos_scaled - 1*1.0175564916656508)) + signed_axial_position_proxy_scaled*signed_radial_position_proxy_scaled - 0.5143833253726047))*(-0.35867080294624626),0.014648348863851292*rho - 0.28273277543772999*(3.27700476145386*z_fraction_proxy - 1.74794266617586)*(0.20311554373268667*(1.63850238067201*signed_axial_position_proxy - 0.109440285427884)*(2.41221284098931*signed_radial_position_proxy - 0.329487015250199)*(2.41221284098931*signed_radial_position_proxy - (7.95092303687678*nearest_angular_boundary_fraction_proxy - 2.44235449994587)*(15.6006536140747*theta_cos - 14.4099430342809) + 0.68806947641545133) + (1.63850238067201*signed_axial_position_proxy - 0.109440285427884)*(2.41221284098931*signed_radial_position_proxy - 0.329487015250199) - 0.5143833253726047) - 2.4809348956846186,"[""nearest_angular_boundary_fraction_proxy_scaled"", ""rho_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""theta_cos_scaled"", ""z_fraction_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled'), Symbol('signed_axial_position_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled'), Symbol('theta_cos_scaled'), Symbol('z_fraction_proxy_scaled')), Mul(CONST, Symbol('rho_scaled')), Mul(Integer(-1), CONST, Symbol('signed_axial_position_proxy_scaled'), Pow(Symbol('signed_radial_position_proxy_scaled'), Integer(2)), Symbol('z_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('signed_axial_position_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled'), Symbol('z_fraction_proxy_scaled')), Mul(CONST, Symbol('z_fraction_proxy_scaled'))))","{""features"": [""nearest_angular_boundary_fraction_proxy_scaled"", ""rho_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""theta_cos_scaled"", ""z_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",1,1,fresh_search,1,1
